source,name,category,town,address,website,phone,email
westchester,Valhalla Animal Hospital,veterinarian,White Plains,"2 Columbus Ave, Valhalla, NY 10595, USA",http://www.valhallavet.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,(914) 483-5816,info@valhallavet.com
westchester,Fashion Cleaners,dry_cleaner,White Plains,"41 Lake St, White Plains, NY 10603, USA",http://www.fashioncleanersny.com/,(914) 428-4444,fashioncleanersny@gmail.com
westchester,Saveway Cleaners,dry_cleaner,White Plains,"615 N Broadway, White Plains, NY 10603, USA",http://savewaycleaners.com/,(914) 949-6766,savewaycleaners@gmail.com
westchester,Nu-Way Cleaners & Tailors,dry_cleaner,White Plains,"110 W Post Rd, White Plains, NY 10606, USA",http://nuwaydrycleaner.com/,(914) 949-2333,mike.nuway@gmail.com
westchester,JK’s Auto Service,auto_repair,White Plains,"105 Fulton St, White Plains, NY 10606, USA",http://jksautoservice.com/,(914) 428-7185,info@jksautoservice.com
westchester,Ro-Ro Automotive Corp.,auto_repair,White Plains,"592 N Broadway, White Plains, NY 10603, USA",https://roro-auto.com/,(914) 686-7676,roroauto@optonline.net
westchester,Consumer Auto Body,auto_repair,White Plains,"100 S Kensico Ave, White Plains, NY 10601, USA",http://www.consumerautobody.biz/,(914) 993-0768,info@consumerautobody.biz
westchester,A&C Auto Body Inc,auto_repair,White Plains,"92 Lake St, White Plains, NY 10604, USA",https://acautobody.com/,(914) 948-1646,acauto@aol.com
westchester,Westchester Fit,gym,White Plains,"300 Hamilton Ave Ste. LLA, White Plains, NY 10601, USA",http://www.westchesterfit.com/,(914) 732-4919,info@westchesterfit.com
westchester,Evolve Athletic Club,gym,White Plains,"188 E Post Rd, White Plains, NY 10601, USA",http://eacwp.com/,(914) 437-8484,evolve@m3newyork.com
westchester,Hourglass | Women's Wellness,gym,White Plains,"33 S Broadway, White Plains, NY 10601, USA",http://www.hourglasswomenswellness.com/,(914) 831-3800,info@hourglasswomenswellness.com
westchester,Hydrogen Fitness Scarsdale,gym,White Plains,"208 E Hartsdale Ave, Hartsdale, NY 10530, USA",https://www.hydrogenfitness.com/locations/scarsdale/,(914) 259-8520,sales@hydrogenfitness.com
westchester,MDM Fit,gym,White Plains,"911 N Broadway, White Plains, NY 10603, USA",https://www.mdmfit.com/,(838) 202-5694,mdmfitwp@gmail.com
westchester,Training Grounds White Plains,gym,White Plains,"690 N Broadway Suite 100, White Plains, NY 10603, USA",https://www.traininggroundswp.com/,(914) 384-2699,chris@traininggroundswp.com
westchester,Broadway MMA,gym,White Plains,"25 S Broadway, White Plains, NY 10601, USA",https://www.broadwaymma.com/,(914) 285-1832,info@broadwaymma.com
westchester,The Westchester Gym,gym,White Plains,"150 Clearbrook Rd Ste 188, Elmsford, NY 10523, USA",http://www.thewestchestergym.com/,(914) 909-9444,thewestchestergym@gmail.com
westchester,FIT4ALL NY,gym,White Plains,"1133 Westchester Ave Main Lobby, White Plains, NY 10604, USA",http://www.fit4allny.com/,(914) 694-4841,info@fit4allny.com
westchester,StretchLab,gym,White Plains,"147 E Post Rd, White Plains, NY 10601, USA",https://local.stretchlab.com/location/whiteplains,(914) 400-2004,whiteplains@stretchlab.com
westchester,YogaSix White Plains,yoga,White Plains,"50 Main St Suite 155, White Plains, NY 10606, USA",http://www.yogasix.com/white-plains,(914) 266-9657,whiteplains@yogasix.com
westchester,The Yoga Garden,yoga,White Plains,"@ St. Bart's Church, 82 Prospect St, White Plains, NY 10606, USA",http://www.yogagardenwp.com/,(914) 325-7180,yogagardenwp@gmail.com
westchester,Yoga Station,yoga,White Plains,"221 E Hartsdale Ave, Hartsdale, NY 10530, USA",http://www.theyogastation.com/,(914) 874-6295,yogastation@yahoo.com
westchester,Body & Brain Yoga Tai Chi,yoga,White Plains,"590 Central Park Ave #8, Scarsdale, NY 10583, USA",http://www.bodynbrain.com/Westchester/,(914) 713-1333,westchester@bodynbrain.com
westchester,Prime Pilates White Plains,yoga,White Plains,"245 Main St #120, White Plains, NY 10601, USA",https://prime-pilates.com/,(914) 414-1237,info@prime-pilates.com
westchester,Luminary Healing Center ~ Holistic Healing For The Community,yoga,White Plains,"141 N Broadway, White Plains, NY 10603, USA",http://www.jacquelinehyacinth.com/,(917) 254-0421,info@ourfemininelegacy.com
westchester,Riverstone Wellness Center,yoga,White Plains,"2 Hudson St, Tarrytown, NY 10591, USA",http://www.riverstoneyoga.com/,(914) 332-9642,info@riverstoneyoga.com
westchester,YogaSix Eastchester,yoga,White Plains,"375 White Plains Rd, Eastchester, NY 10709, USA",http://www.yogasix.com/eastchester,(914) 380-1343,eastchestergm@yogasix.com
westchester,"Sirota Chiropractic Offices, White Plains",chiropractor,White Plains,"600 N Broadway, White Plains, NY 10603, USA",https://drsirota.com/,(917) 763-4141,sirotajonathan@gmail.com
westchester,North White Plains Chiropractic,chiropractor,White Plains,"811 N Broadway #205, White Plains, NY 10603, USA",http://www.nwpcforbetterhealth.com/,(914) 997-2515,drlombardi@gmail.com
westchester,Dr. Stephen M. Perlman,chiropractor,White Plains,"2 N Broadway # T0, White Plains, NY 10601, USA",http://www.whiteplainsbackpain.com/,(914) 993-9125,whiteplainsbackpain@yahoo.com
westchester,Westchester Chiropractic and Wellness,chiropractor,White Plains,"550 Mamaroneck Ave #103, Harrison, NY 10528, USA",http://westchiro.net/,(914) 346-5200,westchesterchirowellness@gmail.com
westchester,Lucky's Cleaning Service - White Plains,cleaning,White Plains,"11 Terrace Ave, White Plains, NY 10603, USA",http://www.luckys-cleaning-service.com/,(914) 358-4280,info@luckys-cleaning-service.com
westchester,KDC Cleaning Service,cleaning,White Plains,"111 Fair St, White Plains, NY 10607, USA",https://www.kdccleaningservice.com/,(914) 565-6048,deisy@kdccleaningservices.com
westchester,Noel Green's Cleaning Service,cleaning,White Plains,"115 W Post Rd, White Plains, NY 10606, USA",https://www.westchesterclean.com/,(877) 837-7783,ng.green@hotmail.com
westchester,House Cleaning Systems LLC,cleaning,White Plains,"28 S Lawn Ave, Elmsford, NY 10523, USA",https://housecleaningsystemsllc.com/,(914) 584-0971,housecleanservices@hotmail.com
westchester,WOW! Facility Services Inc.,cleaning,White Plains,"96-98 Fulton St, White Plains, NY 10606, USA",https://wowfs.com/,(914) 949-1891,info@wowfs.com
westchester,La Cantina,restaurant,Yonkers,"38 Main St, Yonkers, NY 10701, USA",https://www.lacantinayonkers.com/,(914) 258-9522,cantina4341@gmail.com
westchester,Guapo Mexican and Cuban Cuisine,restaurant,Yonkers,"10 Warburton Ave, Yonkers, NY 10701, USA",http://www.guaporestaurant.com/,(914) 920-5900,guaporestaurantrr@gmail.com
westchester,La Bella Havana,restaurant,Yonkers,"35 Main St, Yonkers, NY 10701, USA",http://labellahavana.com/,(914) 920-9777,info@labellahavana.com
westchester,Dia & Noche Restaurant,restaurant,Yonkers,"640 McLean Ave, Yonkers, NY 10705, USA",https://diaynocherestaurant.com/,(914) 476-2786,info@diaynocherestaurant.com
westchester,La Lanterna Restaurant Wine & Beer Garden,restaurant,Yonkers,"23 Gray Oaks Ave, Yonkers, NY 10710, USA",http://www.lalanterna.com/,(914) 476-3060,events@lalanterna.com
westchester,Plaza Garibaldi,restaurant,Yonkers,"134 Nepperhan Ave, Yonkers, NY 10701, USA",https://www.plazagaribaldiny.com/,(914) 375-7184,plazagaribaldi@hotmail.com
westchester,Off the Hook of Yonkers,restaurant,Yonkers,"47 N Broadway, Yonkers, NY 10701, USA",https://offthehookfreshfishandchips.com/,(914) 457-3371,offthehookofhaverstraw@gmail.com
westchester,Burkes Restaurant and Bar,bar,Yonkers,"645 Bronx River Rd, Yonkers, NY 10704, USA",http://www.burkesbar.com/,(914) 237-5137,mikeb@burkesbar.com
westchester,Coffee Unique,cafe,Yonkers,"69 Pondfield Rd, Bronxville, NY 10708, USA",https://coffeeunique.com/,(845) 450-0001,coffeeuniquemkt@gmail.com
westchester,Climbing Wolf Coffee & Beer,cafe,Yonkers,"78 Main St, Dobbs Ferry, NY 10522, USA",http://www.climbingwolf.com/,(914) 355-7108,info@climbingwolf.com
westchester,The Good Witch Coffee Bar,cafe,Yonkers,"134 Southside Ave, Hastings-On-Hudson, NY 10706, USA",http://goodwitchcoffeebar.com/,(914) 920-4077,email@email.com
westchester,Singa's Famous Pizza & Grill Restaurant,pizzeria,Yonkers,"41 Dock St, Yonkers, NY 10701, USA",https://singaspizzas.com/singasyonkers?utm_source=google,(914) 376-3636,chadhamanish@hotmail.com
westchester,Fazzino's Pizza,pizzeria,Yonkers,"379 Warburton Ave, Yonkers, NY 10701, USA",https://fazzinospizza.com/,(914) 410-3058,info@fazzinospizza.com
westchester,Silvio's Italian Restaurant & Pizzeria,pizzeria,Yonkers,"351 S Broadway, Yonkers, NY 10705, USA",http://www.silviosonline.com/,(914) 476-2000,info@silviosonline.com
westchester,Mont Olympos Diner,diner,Yonkers,"1 Fort Hill Ave, Yonkers, NY 10710, USA",http://www.montolymposdiner.com/,(914) 961-4677,dinermontolympos@gmail.com
westchester,Raceway Diner,diner,Yonkers,"833 Yonkers Ave, Yonkers, NY 10704, USA",http://www.theracewaydiner.com/,(914) 969-4343,wewanttakeout@gmail.com
westchester,Yonkers Diner,diner,Yonkers,"337 Saw Mill River Rd, Yonkers, NY 10701, USA",http://www.yonkersdiner.com/,(914) 375-0600,info@yonkersdiner.com
westchester,Central Plaza Diner,diner,Yonkers,"1686 Central Park Ave, Yonkers, NY 10710, USA",https://www.centralplazadiner.com/,(914) 779-8030,centralplazadiner@gmail.com
westchester,Grassy Sprain Diner,diner,Yonkers,"477 Tuckahoe Rd, Yonkers, NY 10710, USA",http://www.grassyspraindiner.com/,(914) 222-9455,info@grassyspraindiner.com
westchester,Delite Bakery,bakery,Yonkers,"773 Yonkers Ave, Yonkers, NY 10704, USA",http://delitebakeshop.com/,(914) 965-4690,delitebakeshop773@gmail.com
westchester,CookiesNCream,bakery,Yonkers,"109 Mall Walk, Yonkers, NY 10704, USA",https://www.eatcookiesandcream.com/,(914) 202-7560,info@cookiesncream.com
westchester,Scarborough Fair Catering On Kraft,caterer,Yonkers,"82 Kraft Ave, Bronxville, NY 10708, USA",http://scarboroughfairny.com/,(914) 337-2735,info@scarboroughfairny.com
westchester,Pure Wonder,caterer,Yonkers,"86 Main St, Yonkers, NY 10701, USA",https://purewonderny.com/,(929) 284-7006,hello@purewonderny.com
westchester,Hearty & Healthy,caterer,Yonkers,"969 McLean Ave, Yonkers, NY 10704, USA",http://www.hearty-healthy.com/,(914) 237-8131,info@hearty-healthy.com
westchester,The Fairways at Dunwoodie Golf Course,caterer,Yonkers,"1 Wasylenko Ln, Yonkers, NY 10701, USA",https://www.fairwaysatdunwoodie.com/,(914) 375-3177,mhartnett@homestylecaterersny.com
westchester,Depot Dave Catering,caterer,Yonkers,"232 Fifth Ave, Pelham, NY 10803, USA",https://www.depotdavecatering.com/contactus,(914) 755-4178,depotdavecatering@gmail.com
westchester,Grand Roosevelt Ballroom,caterer,Yonkers,"2 Hudson St, Yonkers, NY 10701, USA",http://rooseveltballroomny.com/,(914) 964-9444,rooseveltballroomny@gmail.com
westchester,SoYo Event Hall,caterer,Yonkers,"94 School St, Yonkers, NY 10701, USA",https://gomobii.com/listing/soyo-event-hall/,(800) 664-0617,support@gomobii.com
westchester,VILLARINA'S DELI & CATERING,caterer,Yonkers,"291 Columbus Ave, Tuckahoe, NY 10707, USA",http://villarinasdeli.com/,(914) 793-7500,villarinas11@yahoo.com
westchester,IKON Caterers,caterer,Yonkers,"3048 Fenton Ave, Bronx, NY 10469, USA",http://ikoncaterers.com/,(347) 843-8320,ikoncaterers1@yahoo.com
westchester,Stew Leonard's Wines & Spirits of Yonkers,winery,Yonkers,"1 Stew Leonard Dr #1, Yonkers, NY 10710, USA",http://yonkers.stewswines.com/,(914) 375-4713,yonkers_info@stewleonards.com
westchester,Yonkers Brewing Company,winery,Yonkers,"92 Main St, Yonkers, NY 10701, USA",http://www.yonkersbrewing.com/,(914) 226-8327,info@yonkersbrewing.com
westchester,Boro6 Wine Bar,winery,Yonkers,"549 Warburton Ave, Hastings-On-Hudson, NY 10706, USA",http://www.boro6winebar.com/,(914) 231-9200,paul@boro6winebar.com
westchester,Wicked Wolf North,winery,Yonkers,"2 Scarsdale Rd, Yonkers, NY 10707, USA",http://www.thewolfnorth.com/,(914) 771-7661,wickedwolfnorth@yahoo.com
westchester,Executive Wine and Spirits,winery,Yonkers,"1086 N Broadway, Yonkers, NY 10701, USA",http://ewineandspirits.com/,(914) 964-0589,ewineandspirits@gmail.com
westchester,Flotechs Plumbing & Heating,plumber,Yonkers,"24 Gaffney Pl, Yonkers, NY 10704, USA",https://flotechsplumbing.com/?utm_source=gbp&utm_medium=local&utm_campaign=website_link,(914) 207-8901,info@flotechsplumbing.com
westchester,Proflow Plumbing and Heating Corp.,plumber,Yonkers,"77 Bronx River Rd, Yonkers, NY 10704, USA",http://www.proflowny.com/,(914) 513-7667,proflowny1@gmail.com
westchester,MP plumbing,plumber,Yonkers,"16 Agawam S, Yonkers, NY 10704, USA",https://mpplumbingservice.com/,(914) 954-8886,mike@mpplumbingservice.com
westchester,Top Notch Sewer,plumber,Yonkers,"182 Tibbetts Rd, Yonkers, NY 10705, USA",https://topnotch-sewer.com/,(888) 336-1895,sales@topnotch-sewer.com
westchester,Pro Boyz Drain Cleaning and Plumbing Services Inc.,plumber,Yonkers,"381b McLean Ave, Yonkers, NY 10705, USA",https://proboyzplumbing.com/,(914) 297-2466,contact@proboyzplumbing.com
westchester,Macintosh Electric Corp.,electrician,Yonkers,"595 Nepperhan Ave, Yonkers, NY 10703, USA",https://macintoshelectric.com/,(914) 476-1624,info@macintoshelectric.com
westchester,MC Electrical,electrician,Yonkers,"157 Walsh Rd, Yonkers, NY 10701, USA",http://www.mcelectrical.net/,(914) 623-7100,info@mcelectrical.net
westchester,Mase Electric,electrician,Yonkers,"24 Runyon Ave, Yonkers, NY 10710, USA",https://www.maseelectric.com/,(914) 969-5791,info@maseelectric.com
westchester,"Wayne's Electric Service of Westchester, Inc.",electrician,Yonkers,"4 Bashford St, Yonkers, NY 10701, USA",http://www.wayneselectricsvc.com/,(914) 965-6238,wayne@wayneselectricsvc.com
westchester,Jay's Heating and Air,hvac,Yonkers,"23 Chestnut St, Yonkers, NY 10701, USA",https://www.jaysheatingair.com/,(914) 564-6750,jaysheatingair@gmail.com
westchester,Empire State Comfort HVAC Yonkers,hvac,Yonkers,"1086 N Broadway, Yonkers, NY 10701, USA",https://empirestatecomfort.com/,(914) 537-3127,root@server.com
westchester,Multiflow HVAC & Appliances LLC,hvac,Yonkers,"6 Raybrook Pl, Yonkers, NY 10704, USA",https://www.multiflow.tech/,(914) 275-6168,info@multiflow.tech
westchester,Gree Mechanical Yonkers,hvac,Yonkers,"1900 Central Park Ave, Yonkers, NY 10710, USA",https://greeyonkers.com/,(914) 222-9477,info@greeyonkers.com
westchester,All Star Mechanical,hvac,Yonkers,"52 Purser Pl, Yonkers, NY 10705, USA",http://www.allstarmechanicalny.com/,(914) 320-7535,allstarmechanical14@gmail.com
westchester,L&Son Heat/AC Tech Corp,hvac,Yonkers,"288 Jessamine Ave, Yonkers, NY 10701, USA",http://landsonheatactech.com/,(914) 233-1466,landsonheatac@gmail.com
westchester,Premium General Contractors Inc,contractor,Yonkers,"71 Maple St, Yonkers, NY 10701, USA",https://premiumgeneralcontractors.com/contact-us/,(914) 530-1691,info@premiumgeneralcontractors.com
westchester,Uzma General Contractors | Yonkers Roofing Contractors,contractor,Yonkers,"55 Beaumont Cir Apt 2, Yonkers, NY 10710, USA",https://www.uzmacontractinggroup.com/,(347) 280-4937,info@uzmacontractinggroup.com
westchester,Johan’s Construction Services Inc,contractor,Yonkers,"8 1st St, Yonkers, NY 10704, USA",https://johangeneralcontractor.com/,(914) 424-7754,johansconstructionservicesinc@gmail.com
westchester,PT Construction Group Inc - NYC General Contractor,contractor,Yonkers,"150 Glenwood Ave, Yonkers, NY 10703, USA",http://ptconstructiongroup.com/,(914) 513-6121,ptconstructiongroup@gmail.com
westchester,HAQ Construction,contractor,Yonkers,"750 Kimball Ave, Yonkers, NY 10704, USA",https://haqconstructionny.com/,(917) 945-8965,info@haqconstructionny.com
westchester,A&G High Quality Construction,contractor,Yonkers,"302 Hayward St, Yonkers, NY 10704, USA",https://aghighqualityconstruction.com/,(914) 661-2323,aghighquality@gmail.com
westchester,Madison Construction NYC: Professional Roofing & Home Solutions,contractor,Yonkers,"52 Yonkers Terrace Apartment 7l, Yonkers, NY 10704, USA",http://madisonconstructionnyc.com/?utm_source=gmb&utm_medium=organic&utm_campaign=yonkers_listing,(929) 461-9662,info@madisonconstructionnyc.com
westchester,Yonkers Contracting Co Inc,contractor,Yonkers,"969 Midland Ave, Yonkers, NY 10704, USA",https://www.yonkerscontractingco.com/,(914) 965-1500,website@yonkerscontractingco.com
westchester,Yours Truly Contracting Group LLC,contractor,Yonkers,"16 Covington Rd, Yonkers, NY 10710, USA",https://yourstrulycontractor.wixsite.com/yours-truly-contract,(914) 771-2566,yourstrulycontracting@gmail.com
westchester,Spark Construction & Restoration,contractor,Yonkers,"530 Yonkers Ave, Yonkers, NY 10704, USA",http://sparkrestorationinc.com/,(914) 591-4188,sparkrestoration88@gmail.com
westchester,Perfect Contractor Group,contractor,Yonkers,"26 Elissa Ln, Yonkers, NY 10710, USA",https://perfect-contractor-group.com/,(914) 916-2251,perfect.corp23@gmail.com
